date,close,high,low,open,volume,rsi_14,stoch_rsi,stoch_rsi_k,stoch_rsi_d,tsi,uo,roc,willr,sma_10,sma_50,ema_20,ema_100,macd,macd_signal,adx,cci,bb_high,bb_low,bb_width,atr,mfi,obv
2016-10-10,28082.33984375,28216.640625,28068.3203125,28144.279296875,6900.0,45.46896287661288,0.3186142878753006,0.3156208666843286,0.3741384138675509,-4.875903082555337,44.098177525434934,-2.4008197752311102,-68.35358925455505,28125.851171875,28230.2341015625,28250.688442504856,27575.263246053135,-54.61828469976899,-5.815834009845337,13.56125218202261,-77.2441959008407,28817.180656415523,27822.514460771974,994.6661956435491,276.5325027500149,34.80036149729919,109500.0
2016-10-13,27643.109375,28042.619140625,27563.83984375,28042.619140625,11900.0,36.84097784232578,0.0,0.20360732860876754,0.2926083657862258,-8.388772692484048,37.22403409706471,-3.575775904408525,-93.94000928722767,28067.7921875,28218.92390625,28192.823769409155,27576.606733755052,-94.94990504527232,-23.642648216930734,14.62215512584332,-171.74491955296364,28861.96003887098,27706.692109566517,1155.267929304464,293.8158954107281,34.95667518163829,97600.0
2016-10-14,27673.599609375,27763.5390625,27548.1796875,27712.220703125,14000.0,37.724393892109724,0.04334236359268107,0.12065221715599382,0.2132934708163634,-10.923090576823881,31.05484974738008,-2.1936578804060645,-90.17785853913713,28005.87109375,28211.3587109375,28143.373849405903,27578.527384757428,-123.03443328553476,-43.52100523065155,15.645097229526707,-165.41214862017145,28883.296789330598,27615.492273169402,1267.8045161611954,288.21185823853324,27.889853362424546,111600.0
2016-10-17,27529.970703125,27803.2109375,27488.30078125,27776.140625,17100.0,35.224935733434435,0.0,0.014447454530893617,0.11290233343188509,-13.83120546272156,28.00353180129028,-2.457964529200097,-96.35312236654752,27976.115234375,28201.8957421875,28084.954502141056,27577.56586630926,-155.09345581524758,-65.83549534757076,16.74497757897797,-150.32908892548102,28906.82143320445,27503.67563710805,1403.1457960964035,290.1188795250666,27.369645090873874,94500.0
2016-10-18,28050.880859375,28064.390625,27652.759765625,27656.890625,16200.0,48.54135843704927,0.8561639881417564,0.29983545057814576,0.1449783740883445,-12.046601029734628,42.38400098404724,-0.855092452194438,-43.13637234057254,27994.6072265625,28203.279140625,28081.70939330619,27586.938440429374,-136.88939028080495,-80.0462743342176,16.625232655129082,-67.91761230972062,28858.24766997047,27497.43455659203,1360.813113378441,307.56895397863326,36.860547355366954,110700.0
2016-10-19,27984.369140625,28131.0703125,27926.169921875,28112.359375,15200.0,47.20689946452587,0.7703664927215306,0.5421768269544289,0.2854865773544895,-11.075874383725683,42.74311073128015,0.5636139740498375,-49.85914436370169,27968.715234375,28209.016328125,28072.43889305084,27594.80835528473,-126.3727308560301,-89.3115656385801,16.24749495181427,-40.76807172976808,28796.875201523962,27493.79393910104,1303.081262422922,300.2354851676595,44.07495791092977,95500.0
2016-10-20,28129.83984375,28212.5,28031.5703125,28031.5703125,11300.0,50.417482625155,0.9767872217900685,0.8677725675511184,0.5699282816945644,-9.2416157058671,43.97789987458519,0.946957856008801,-35.15547422055604,27948.244140625,28217.3257421875,28077.905650260283,27605.40303822464,-105.08853725848894,-92.46695996256187,15.571434012361026,-7.657092392908975,28753.718794411885,27497.614408713118,1256.1043856987671,295.0851547538981,44.211998563835195,106800.0
2016-10-21,28077.1796875,28163.41015625,27957.919921875,28163.41015625,8500.0,49.24985857664503,0.901716184750132,0.8829566330872436,0.7643020091975972,-8.119310139804824,47.57447586640192,-0.588137502797263,-40.478178727738985,27933.8640625,28217.30234375,28077.83651094978,27614.745150091476,-91.41610702100661,-92.25678937425083,15.198790342365324,-18.528263428184875,28707.413710788733,27500.89546889877,1206.518241889964,288.68551758397683,45.50476518921236,98300.0
2016-10-24,28179.080078125,28256.650390625,28075.94921875,28156.58984375,15100.0,51.58637000422656,1.0,0.9595011355134,0.9034101120505875,-6.483476376557756,53.39023729744985,-0.5486965518715073,-30.17844346131751,27941.1509765625,28217.2325390625,28087.47875544266,27625.920099161445,-71.53350394154404,-88.11213228770947,14.461429696378323,25.047712760658715,28595.99736963276,27552.906731929736,1043.090637703026,280.9723500333356,52.800429668294576,113400.0
2016-10-25,28091.419921875,28211.41015625,28013.689453125,28159.08984375,11000.0,49.47610391284136,0.8710219375356124,0.9242460407619147,0.9222346031208528,-5.727153590029239,50.9298127621047,-0.4590930035845727,-39.03882561736621,27944.17890625,28217.357734375,28087.85410462669,27635.137917433,-62.13360226741497,-82.91642628365058,14.010946971097058,15.15201991765771,28490.83989430484,27600.384129132657,890.4557651721843,275.02580382559734,46.643823170282595,102400.0
2016-10-26,27836.509765625,28050.55078125,27759.560546875,28050.55078125,14100.0,43.85764577378089,0.5276255062648922,0.7995491479335014,0.8944321080696055,-6.75747840139998,50.85784783113518,-0.9595785517825103,-64.80425310978053,27919.5958984375,28218.5903125,28063.91654853129,27639.125478783335,-74.39564501825225,-81.21227003057092,14.455877342616573,-64.73668802705771,28461.483155127808,27583.96391518469,877.519239943118,279.08534462376895,37.214692978622416,88300.0
2016-10-27,27915.900390625,27958.130859375,27665.599609375,27808.630859375,13600.0,45.91753972145512,0.6535248567485773,0.6840574335163606,0.802617540737259,-6.998483056532642,48.11842864322092,-0.517584927554954,-49.11102174969143,27946.875,28219.716328125,28049.819771587834,27644.60617010693,-76.8216896803824,-80.33415396053321,15.15266039334112,-70.415130083897,28438.34008406535,27576.327103434654,862.0129806306941,280.04576643635687,36.77019274767569,101900.0
2016-10-28,27941.509765625,28000.140625,27789.83984375,27983.140625,11300.0,46.59819098151913,0.6951258098678943,0.6254253909604545,0.7030106574701055,-7.00282189971644,52.20565868280778,-0.5014898292256909,-41.01526455598063,27973.666015625,28215.498515625,28039.504532924708,27650.4854492261,-75.80406296631918,-79.42813576169041,15.591975610862166,-38.1768891910342,28400.985783681605,27578.551325693395,822.434457988209,275.0639817801885,42.6471491864881,113200.0
2016-11-01,27876.609375,28029.80078125,27845.630859375,27966.1796875,10100.0,45.050787345919964,0.6005495270073178,0.6497333978745964,0.6530720741171373,-7.433421819321947,48.42622915433431,0.8446951348069902,-49.46199112850951,28008.3298828125,28211.738515625,28023.99070836045,27654.963150726573,-79.3201522519812,-79.40653905974858,15.84838437401442,-32.501640743008046,28400.110049840172,27584.335067347325,815.7749824928469,268.5715489298179,49.02064950582316,103100.0
2016-11-02,27527.220703125,27679.3203125,27500.810546875,27679.3203125,13000.0,37.77773568935817,0.1560254384593228,0.48390025844484486,0.5863530157599653,-10.070839482318105,41.80159816421103,-0.5289478359020962,-94.9346077098082,27955.9638671875,28202.175546875,27976.679279290405,27652.433597308718,-109.04245070511388,-85.33372138882164,17.123396884502217,-155.13701488697458,28428.36578455602,27522.205309193978,906.1604753620413,276.23064030090234,43.62153237787459,90100.0
2016-11-03,27430.279296875,27600.740234375,27399.259765625,27518.060546875,10800.0,36.03923438130219,0.04976939273113786,0.26878145273259274,0.46747170301734475,-12.789495189847418,39.969550876583256,-0.36211955081624464,-96.3821004865781,27900.5548828125,28188.31234375,27924.641185727032,27648.034502250623,-138.81972035409126,-96.03092118187557,18.56259005252077,-161.62918455929454,28428.308066380712,27440.96205080679,987.3460155739231,270.89134233298074,43.91052251800365,79300.0
2016-11-04,27274.150390625,27498.91015625,27193.609375,27465.55078125,24300.0,33.375303189834796,0.0,0.06859827706348681,0.27375999608030827,-15.93107396532101,37.937711451835405,-2.769005624614479,-92.42352699085208,27814.9859375,28172.2553515625,27862.689681431602,27640.63085647586,-173.0222264710501,-111.42918223971047,20.370258540708313,-185.16709252400102,28418.019765935678,27345.210312189323,1072.8094537463548,273.34915939848213,41.631008280986585,55000.0
2016-11-07,27458.990234375,27591.150390625,27274.150390625,27552.26953125,11300.0,39.113378959155035,0.31508729432509563,0.12161889568541111,0.15299954182716366,-16.896256218914367,42.60934567903091,-1.877401286446389,-75.03568954778541,27753.1669921875,28161.724375,27824.242115045257,27637.03401247386,-183.102239722557,-125.76379373627978,21.551945037189626,-127.1263393945631,28386.29753328453,27300.733521402966,1085.5640118815645,276.46707658430483,48.93691330755351,66300.0
2016-11-08,27591.140625,27646.83984375,27406.759765625,27537.259765625,10200.0,42.89977791918174,0.5230047655319117,0.27936401995233573,0.15652706423374466,-16.555807404952862,40.03604975931487,-1.9150454525950327,-62.60433565996726,27694.373046875,28153.74296875,27802.041973136184,27636.125232523882,-178.37113928886538,-136.2852628467969,22.351161942901502,-82.9820049243655,28357.109927509744,27278.414095927757,1078.6958315819866,273.8680052657831,47.1855551339805,76500.0
2016-11-09,27252.529296875,27397.380859375,25902.44921875,26251.380859375,21100.0,36.616342249144715,0.1779708510403468,0.3386876369657847,0.24655685086784396,-18.28916238831111,55.87858197235384,-2.937084136666816,-42.6523062576793,27610.483984375,28137.594765625,27749.70743253988,27628.52927340212,-199.64344701273876,-148.9568996799853,25.351043172767145,-229.07187161107805,28357.338881449108,27197.32400917589,1160.0148722732192,374.9268196217986,37.60336376082293,55400.0
2016-11-10,27517.6796875,27743.4609375,27252.529296875,27605.05078125,16600.0,43.584472411554714,0.560602480116753,0.42052603222967044,0.34619256304926377,-17.438914896190568,56.67805792640935,-2.3471326558258916,-31.389445895842787,27578.6009765625,28131.23015625,27727.60955205989,27626.334232097128,-192.8830478632044,-157.74212931662913,26.91235539017656,-58.326940065449,28321.896829167392,27176.30004583261,1145.5967833347822,383.21287826488435,39.24462288015399,72000.0
2016-11-11,26818.8203125,27344.849609375,26777.1796875,27344.849609375,17100.0,33.21866129895446,0.0,0.24619111038569988,0.3351349265270518,-20.632016309079116,51.86688755154456,-4.5302074900956395,-61.07507273814847,27468.89296875,28111.9615625,27641.05819591133,27610.34385745164,-241.13780724333628,-174.42126490197057,28.86609703700145,-159.13591546727264,28409.4110434454,27006.356925304597,1403.0541181408043,408.7333869602498,37.6543904988103,54900.0
2016-11-15,26304.630859375,26809.609375,26253.630859375,26809.609375,16400.0,27.95131579040563,0.0,0.18686749337225095,0.28452821199587386,-25.445049409085662,48.066509240929705,-5.503128514127517,-82.5817044327975,27305.205078125,28080.0009765625,27513.77940195549,27584.48815451943,-317.2141955284169,-202.97985102725985,31.12728632173359,-218.3884560004543,28570.557581365563,26708.313512384437,1862.2440689811265,419.9088202577319,29.87183524089002,38500.0
2016-11-16,26298.689453125,26621.400390625,26239.2109375,26508.939453125,14200.0,27.896272217023167,0.0,0.0,0.14435286791931703,-28.938250231339275,46.40247873958464,-5.793153417480699,-81.55393388784428,27147.4130859375,28039.1145703125,27398.05654968592,27559.02679409578,-373.677185190194,-237.1193178598467,33.23836025843931,-188.08575410588344,28677.39466063168,26478.34830811832,2199.04635251336,417.2145797482511,29.520568515475958,24300.0
2016-11-17,26227.619140625,26449.869140625,26155.400390625,26304.900390625,11000.0,27.20610489701791,0.0,0.0,0.06228916445741709,-31.854324502584625,45.02575758036502,-6.133851174744005,-84.7148009004741,27017.4529296875,27994.6235546875,27286.586320251547,27532.662286106257,-419.3255674301581,-273.560567773909,35.267945117478675,-170.55651902057548,28709.654467063545,26263.762329811452,2445.8921372520927,408.44702048051886,30.082468039046645,13300.0
2016-11-18,26150.240234375,26349.01953125,26106.779296875,26270.19921875,9600.0,26.439141542678797,0.0,0.0,0.0,-34.404351691974796,42.383251670089926,-6.19289497299203,-88.35213605532114,26889.4490234375,27949.15875,27178.3628835014,27505.28759201257,-456.4840068069934,-310.1452555805259,37.19414688432344,-149.85224599100363,28725.285000513075,26064.718905736925,2660.56609477615,396.57510718726746,30.798735251889852,3700.0
2016-11-21,25765.140625,26270.279296875,25717.9296875,26246.69921875,9900.0,22.968733999983925,0.0,0.0,0.0,-37.81928693901429,26.84037728062857,-6.401227705218209,-97.95789057497056,26738.548046875,27893.819375,27043.770287453648,27470.829236230144,-511.11484402608767,-350.33917326963825,39.29471276813969,-153.40513767648497,28738.624443138306,25814.90954123669,2923.714901901614,407.7018573435341,25.170979650229143,-6200.0
2016-11-22,25960.779296875,26039.69921875,25765.509765625,25928.16015625,8100.0,28.12989846306877,0.2503506961549381,0.08345023205164599,0.027816744017215442,-38.90489137736707,26.90606368560389,-5.3572185105946515,-88.01057207214157,26588.726953125,27833.4745703125,26940.62828835092,27440.927257233012,-532.4856076917495,-386.7684601540605,41.24523823168335,-129.8308589117393,28690.969448491833,25650.924496820666,3040.044951671167,398.1916242297102,24.13698828498208,1900.0
2016-11-23,26051.810546875,26130.490234375,25877.16015625,26101.330078125,8900.0,30.46447379402845,0.3635930784723901,0.20464792487577602,0.09603271897580745,-39.03406674925868,32.69605606502232,-4.481678901976567,-83.51638073344955,26434.7939453125,27775.98359375,26855.978979638927,27413.419995641765,-535.8991193079564,-416.5945919848397,42.695103429455436,-105.50831735595554,28585.255178835687,25543.911813351813,3041.3433654838736,387.8443709365166,29.294566048176478,10800.0
2016-11-24,25860.169921875,26049.140625,25810.970703125,26049.140625,8600.0,28.37481926188528,0.26223097877819085,0.292058251135173,0.19338546935419842,-39.79064001382986,34.8596778951357,-5.822575043194742,-92.9776331826527,26295.5580078125,27712.28140625,26761.140021756648,27382.662568438463,-547.7539817501965,-442.8264699379111,44.10536593194404,-104.50431641709164,28483.348217167222,25422.693775020278,3060.6544421469443,377.3440475660512,29.72700854916296,2200.0
2016-11-25,26316.33984375,26343.94921875,25874.44921875,25953.240234375,11500.0,39.08567141863953,0.7817783237688838,0.46920079367315487,0.3219689898947014,-36.86231215672246,45.38280882451239,-4.620326497466069,-70.45663174784393,26175.4240234375,27662.663203125,26718.77810004173,27361.547266959482,-514.4101453744552,-457.1432050252199,44.249227276054896,-69.99975496094386,28374.929164710396,25379.095835289605,2995.8333294207914,384.94656537383327,38.52728872360353,13700.0
2016-11-28,26350.169921875,26413.990234375,26183.220703125,26303.51953125,10900.0,39.80459490752976,0.8166508796064536,0.6202200607178426,0.4604930351753902,-34.343509998850195,48.78918521777701,-3.311103219705453,-68.78644877115572,26128.558984375,27622.5958203125,26683.67255926395,27341.519992799393,-479.725137476089,-461.65959151539374,44.12125490463778,-50.4312456042899,28233.610719661065,25363.841233463932,2869.769486197132,373.9339200792738,38.218213913043485,24600.0
2016-11-29,26394.009765625,26587.0703125,26354.66015625,26408.619140625,9600.0,40.77999398176893,0.8639642018249639,0.8207978017334338,0.6367395520414771,-32.02629970113033,47.80013012011418,-4.083447204254765,-66.62208602681395,26137.496875,27583.03140625,26656.08562653643,27322.757414043463,-443.5861250916023,-458.04489823063545,43.36623426236717,-31.728709078234758,28065.417473447,25377.284479677997,2688.1329937690025,364.14581083253995,37.85371049590317,34200.0
2016-11-30,26652.810546875,26680.55078125,26395.5,26441.01953125,7800.0,46.31078582689481,1.0,0.8935383604771392,0.7781854076428053,-28.29966055664646,55.35068357297793,-0.619004727615198,-53.84515250628693,26172.908984375,27547.8298046875,26655.773714187722,27309.491139446065,-389.571894946017,-444.35029757371177,42.33041473590664,-10.987955062049547,27895.293852710078,25425.02821760242,2470.2656351076585,358.6026111748585,45.955667826108346,42000.0
2016-12-01,26559.919921875,26769.3203125,26540.8203125,26756.66015625,11300.0,44.697206814872935,0.9308724432630388,0.9316122150293342,0.8819827924133025,-25.700473513279015,50.072238682125324,0.9705099602605322,-48.24636277090889,26206.1390625,27507.0476171875,26646.64478158651,27294.64814503872,-350.22356625707107,-425.52495131038364,41.04972458673886,0.8006629730670392,27781.346136779972,25442.24585540753,2339.100281372441,349.30956751951146,43.893505188927705,30700.0
2016-12-02,26230.66015625,26463.060546875,26182.9296875,26437.369140625,9600.0,39.450230603293775,0.7060860255784563,0.8789861562804983,0.9013789105956573,-24.989713602563604,45.153530876819524,-0.25867941821304813,-53.03288367266612,26214.1810546875,27458.9708203125,26607.027198221127,27273.579075953792,-341.66968814599386,-408.75389867750573,40.56650567074881,-40.50466159498229,27669.18990619741,25434.440171927592,2234.749734269819,351.2867580091892,46.26203256866609,21100.0
2016-12-05,26349.099609375,26390.80078125,26125.349609375,26253.48046875,12800.0,42.08395321991808,0.8189176924839296,0.8186253871084749,0.8764079194727693,-23.60565623585306,51.51259157871819,0.4631776452855154,-39.96808542258022,26272.576953125,27415.488828125,26582.46266595007,27255.272551863123,-321.62609862852696,-391.32833866771,40.221777264653426,-36.57273571718966,27575.064459460173,25436.060540539827,2139.0039189203453,345.15564471389,47.45547856074796,33900.0
2016-12-06,26392.759765625,26502.4296875,26356.01953125,26403.619140625,7600.0,43.0670467269162,0.8610345344088851,0.7953460841570904,0.830985875848688,-22.193167850176298,44.93104857230223,0.9274084256067497,-35.81547504049696,26315.775,27373.195625,26564.395723061967,27238.193090749497,-298.7743154751988,-372.81753402920776,39.47309857588066,-7.6337562209002865,27428.573653552878,25475.928299572122,1952.6453539807553,331.4538185289693,55.32262028929519,41500.0
2016-12-07,26236.869140625,26540.830078125,26164.8203125,26456.2109375,10500.0,40.42828240060476,0.7479868749366688,0.8093130339431612,0.8077615017362424,-21.739012164561856,39.87974497087039,1.8308788703729422,-50.642564163533415,26334.280859375,27322.470390625,26533.202715210828,27218.364893717328,-289.9013806345574,-356.23430335027774,39.156232449051366,-19.62017043755184,27212.021177325776,25557.053627361725,1654.9675499640507,334.63638617868577,55.51927003218597,31000.0
2016-12-08,26694.279296875,26733.869140625,26357.349609375,26366.51953125,8200.0,50.09110405554246,1.0,0.8696738031151847,0.8247776404051456,-18.24057993474871,50.28745715730612,2.8254159538588826,-7.137310704572813,26417.691796875,27282.9915625,26548.543342035988,27207.986961106588,-243.15737214818728,-333.6189171098597,38.13127648603019,55.87636849139522,27098.324969543883,25614.924835143614,1483.4001344002681,346.2337871659225,62.176499973650245,39200.0
2016-12-09,26747.1796875,26803.759765625,26707.810546875,26787.140625,9800.0,51.079414192146935,1.0,0.9159956249788896,0.864994154012412,-15.128172751673302,48.580807213815824,2.669177788521926,-5.4495620635685045,26460.77578125,27252.0495703125,26567.461089223038,27198.862064599525,-199.5435751115947,-306.8038487102067,36.92375880973763,127.44450679059898,26870.43970029383,25765.76010439367,1104.679595900161,329.3228358504994,69.44242729680477,49000.0
2016-12-12,26515.240234375,26725.310546875,26468.58984375,26725.310546875,8500.0,46.7118178926157,0.8076338154040389,0.9358779384680128,0.9071824555206959,-13.770248807182226,47.59947974385694,2.5331245482106404,-29.061513885282153,26477.2828125,27217.880390625,26562.487674475604,27185.324998654483,-181.60151300900543,-281.76338156996644,36.34064276746323,85.8733013025318,26814.57148236609,25791.27031450891,1023.3011678571784,325.6990507004638,63.263168371248454,40500.0
2016-12-13,26697.8203125,26724.970703125,26494.23046875,26607.650390625,7000.0,50.31344627098548,0.9662637486590637,0.9246325213543675,0.9255020282670902,-11.519272207188973,54.88808144704514,1.4495954643198594,-10.670892451033625,26507.6638671875,27185.9805859375,26575.376497144593,27175.67144051281,-150.91001637724185,-255.59270853142152,35.799177871065574,101.46370131947103,26862.421889713867,25782.738852473634,1079.6830372402328,318.91627810578774,62.793941545769556,47500.0
2016-12-14,26602.83984375,26736.33984375,26547.05078125,26707.91015625,9900.0,48.47785088780193,0.7830899533637226,0.8523291724756082,0.9042798774326629,-10.203880740419434,51.31132600167679,0.9588929506873585,-21.620320844375975,26502.666796875,27161.486796875,26577.992053964153,27164.328240576913,-132.7209892711362,-231.01836467936448,35.24815905328178,88.23780840511651,26891.049772409144,25784.526008840858,1106.523763568286,309.65719127680285,62.07624790714795,37600.0
2016-12-15,26519.0703125,26737.859375,26407.580078125,26497.7109375,12700.0,46.85425339171587,0.6366760600046785,0.795343254009155,0.8574349826130437,-9.577786903948384,48.74214877064457,0.47382170418788055,-41.96420859891866,26498.5818359375,27134.548984375,26572.380459538996,27151.55085586252,-123.64030683163946,-209.5427531098195,35.069315007524736,59.048588208103645,26908.592868788408,25796.128029649095,1112.464839139313,311.13019881953124,53.110188653602,24900.0
2016-12-16,26489.560546875,26594.55078125,26455.2109375,26548.669921875,7600.0,46.26640527597132,0.5861266717993006,0.6686308950559005,0.7721011071802213,-9.223973048191114,50.536431925905895,-0.6125057607447737,-46.3140499674676,26524.471875,27099.4744140625,26564.49284880909,27138.442136872665,-117.47086107468931,-191.12837470279348,34.903245536464624,42.169087494487286,26920.540923058736,25818.112006628766,1102.4289164299698,298.85945917170756,46.25461732190646,17300.0
2016-12-19,26374.69921875,26505.66015625,26340.380859375,26505.66015625,7400.0,43.954792431894674,0.387349790652426,0.5367175074854683,0.6668972188501746,-9.556787391660503,40.923968669946206,-0.6973692077002479,-63.24500642011136,26527.0318359375,27060.2773828125,26546.41726499394,27123.31851473162,-120.46127748506115,-176.99495525924704,35.028926996257674,3.0565045569000318,26876.374882115673,25923.233906946825,953.140975168848,289.318019007657,39.707207872638044,9900.0
2016-12-20,26307.98046875,26435.560546875,26241.4296875,26374.58984375,7300.0,42.62265631209438,0.2727986607625187,0.41542504107141504,0.5402578145375947,-10.200413266985734,38.05873857988859,0.2947707455299284,-73.07958059111088,26518.55390625,27022.0173828125,26523.708998684993,27107.173206890402,-126.753711681391,-166.94670654367584,35.37768962029415,-34.97186624081934,26851.96516896353,25982.36373728647,869.6014316770597,282.51893617675296,33.8713488485958,2600.0
2016-12-21,26242.380859375,26396.0,26213.509765625,26368.880859375,6100.0,41.29739043548974,0.15883830692693754,0.2729955861139607,0.40837937822361475,-11.104211811575249,38.776365904480016,-0.4050185834890142,-82.74918956890248,26519.105078125,26984.74078125,26496.915842560233,27090.0486059495,-135.47221202260334,-160.65180763946137,35.76741099149992,-62.12923125508697,26836.69499023287,26016.690947267132,820.0040429657383,275.37402890519917,26.217613627205083,-3500.0
2016-12-22,25979.599609375,26248.44921875,25940.140625,26224.0703125,7600.0,36.41313489474996,0.0,0.1438789892298187,0.2774332054717316,-13.336229185246992,31.918618738688796,-1.5654299130480342,-95.43097384960186,26447.637109375,26943.1099609375,26447.647629875926,27068.059516908423,-161.72170987372374,-160.86578808631384,36.71793841912045,-169.21425068136895,26811.805383372328,26053.52352287767,758.2818604946588,277.72649782268496,26.65568562626089,-11100.0
2016-12-23,26040.69921875,26143.189453125,25872.380859375,25959.990234375,7500.0,38.242065689057874,0.1247031204862245,0.09451380913772063,0.17046279482716678,-14.714019725261787,35.187146268104286,-0.7476879989893754,-81.92804687270637,26376.9890625,26902.2771484375,26408.890638340123,27047.715748628056,-175.57053040666506,-163.8067365503841,37.730966960822265,-173.03006063800638,26832.41492784012,26005.349915909883,827.0650119302372,277.2323618174932,27.865985494221775,-3600.0
2016-12-26,25807.099609375,26008.5703125,25753.740234375,25992.41015625,5400.0,34.19274487598419,0.0,0.04156770682874147,0.09332016839876038,-17.14558908307266,33.22424558787328,-3.323482449679242,-94.9182492885177,26306.175,26865.556953125,26351.577207010112,27023.149092405223,-203.05466883239933,-171.65632300678715,38.89368592903271,-201.26094899432437,26883.634629178123,25899.823183321874,983.8114458562486,277.9271205716008,21.845913757356513,-9000.0
2016-12-27,26213.439453125,26249.029296875,25803.189453125,25815.4296875,8700.0,45.08533499258693,0.6450407663385171,0.25658129560824716,0.13088760385823653,-15.974396845269624,45.15683737608122,-1.9955009859392303,-56.219936385111886,26257.7369140625,26836.35375,26338.421230449625,27007.11523816205,-189.85923796843417,-175.29690599911658,38.63770142564441,-101.31554334464695,26880.697950083984,25884.702831166014,995.9951189179701,289.92088651291505,29.763814929129936,-300.0
2016-12-28,26210.6796875,26415.05078125,26191.720703125,26243.189453125,8500.0,45.03081764815518,0.6418123413950872,0.4289510359112014,0.2423666794493968,-15.064079378723921,41.31765748932687,-1.1486245049372033,-56.482766317590816,26218.5208984375,26809.9679296875,26326.255369216327,26991.34423715884,-177.57745163805157,-175.7530151269036,37.5997115806499,-35.03988221843541,26847.80334819769,25873.384347114814,974.4190010828752,285.16440019949255,29.88607337974304,-8800.0
2016-12-29,26366.150390625,26429.630859375,26166.669921875,26429.41015625,6700.0,48.787757406650904,0.9053584067497422,0.7307371714944488,0.472089834337966,-13.157131604200497,45.577822604215605,-1.2423108628074446,-37.770730090559255,26203.22890625,26776.2733203125,26330.05489506477,26978.96416098985,-153.5290734759219,-171.30822679670726,36.70783581648256,-14.166767766469514,26829.505025676466,25872.305716511037,957.1993091654294,283.57843857810025,27.82662620712128,-2100.0
2016-12-30,26626.4609375,26678.599609375,26406.529296875,26441.509765625,8600.0,54.40657642582895,1.0,0.8490569160482764,0.6695817078179757,-9.706341055780737,51.90726707415756,0.08879162483681033,-11.319608866590324,26216.9189453125,26749.11515625,26358.284041963365,26971.983899138566,-112.17261877224882,-159.48110519181557,34.76777142532476,68.66652066455299,26860.374323812164,25881.01649650034,979.3578273118255,285.6406371618074,35.61422346339724,6500.0
2017-01-02,26595.44921875,26720.98046875,26447.060546875,26711.150390625,8000.0,53.651361177669884,0.9626386889444091,0.9559990318980504,0.8452643731469253,-7.1470598927726545,54.74838584919047,0.2880150222083695,-14.470824758022422,26238.9939453125,26718.42734375,26380.87120165733,26964.527766853644,-80.9663868816533,-143.77816152978312,32.79179131339511,67.72956261853555,26882.200366782046,25883.825414467952,998.3749523140941,284.8034432127497,36.18651846468868,-1500.0
2017-01-03,26643.240234375,26724.400390625,26488.369140625,26616.919921875,9800.0,54.695047842118456,1.0,0.9875462296481362,0.9308673925314878,-4.734973550564729,55.77833804139465,0.5801518950382503,-9.614602208113617,26272.519921875,26689.7485546875,26405.85872858282,26958.16563749763,-51.78197732341869,-125.37892468851024,30.94215573391595,71.483326042421,26907.479670112796,25883.594158012205,1023.8855121005909,281.3197151261247,45.06866807482973,8300.0
2017-01-04,26633.130859375,26723.369140625,26606.060546875,26677.220703125,8100.0,54.41590804344842,0.986384953966824,0.9830078809704109,0.9755177141721992,-2.8241240892974235,57.79887835162059,0.9798467784659273,-9.40283070880401,26311.594921875,26658.8295703125,26427.50369342017,26951.729305257577,-29.133037044761295,-106.12974715976046,29.22463698154245,75.29133539101385,26931.848050411816,25898.85194958818,1032.996100823635,269.6046350278301,54.64079688686861,200.0
2017-01-05,26878.240234375,26917.2109375,26738.419921875,26738.419921875,9800.0,59.776076989939334,1.0,0.9954616513222746,0.9886719206469406,0.48795949690393864,57.03678549797685,2.1676303367428167,-3.3495216527865677,26401.458984375,26634.5659765625,26470.430983034916,26950.274076131187,8.496744222502457,-83.20444888330788,27.505821857550092,124.86906802621718,26966.512052228547,25882.58404152145,1083.9280107070954,270.63859524905655,62.58393093150439,10000.0
2017-01-06,26759.23046875,27009.609375,26733.330078125,26929.689453125,7800.0,56.31360806044311,0.8646591884875104,0.950348047484778,0.976272526592488,2.330203344776897,55.61659880871627,1.9695225526397206,-19.936703447096058,26473.312109375,26613.020390625,26497.93569596016,26946.491034400868,28.388281071809615,-60.88590289228438,26.280568855466385,118.53525190812653,26968.572853130812,25881.728318744186,1086.844534386626,271.04150250805253,62.284317472082186,2200.0
2017-01-09,26726.55078125,26860.880859375,26701.1796875,26860.810546875,6400.0,55.3652427449794,0.8275895326960195,0.89741624039451,0.9477419797338542,3.593245259441128,51.2312230593412,2.875145048830757,-22.538860506527943,26565.2572265625,26589.2333984375,26519.70856122586,26942.135781863228,41.04237867657503,-40.5002465785125,24.9844132813847,91.17009160566896,26993.754127761516,25877.678098800985,1116.0760289605314,263.08862174854875,62.73640335739492,-4200.0
2017-01-10,26899.560546875,26914.94921875,26804.169921875,26811.630859375,8600.0,59.275419042461834,0.9804303073091718,0.8908930094975672,0.9128857657922852,5.834119033532162,51.90091007100665,3.298150026273476,-8.762762342439016,26633.8693359375,26568.3944140625,26555.88494081149,26941.292707903063,64.29018712131801,-19.5421598385464,24.011301376647985,113.99778447791324,27029.1469720139,25862.459277986098,1166.6876940278016,257.7536085879381,69.06074499503615,4400.0
